CM0102,41766877,44500211,45266855,47633533,48766877,51800200,52866855,55533544,56933522,59800188,61033544,63733522,64866866,67933544,69600188,72500188,73733555,76833522,78633522,81466866,83200188,85933533,87266866,90166866,91233533,93733533,94966855,97866866,99800188,102700200,103933522,106500200,108666877,111200200,112433522,115400188,116400211,119466855,120766866,123833522,125666866,128433522,129433533,132000200,133066866,135433544,136833533,139566855,140900188,143733533,144833522,147433533,149100200,151766866,152933522,155700200,157166855,160033533,161100188,164100200,165400200,168100211,168800211,171800188,173000200,175800188,176966866,179933533,180966855,183166866,184900188,187933533,189233533,192000188,192933522,195866855,197733533,200000200,,,,
,41766877,44500222,45266888,47633544,48766888,51800222,52866888,55533533,56933555,59800222,61033533,63733555,64866888,67933555,69600222,72500222,73733555,76833555,78633555,81466877,83200211,85933544,87266888,90166877,91233555,93733544,94966877,97866888,99800211,102700222,103933555,106500222,108666877,111200211,112433555,115400222,116400222,119466888,120766877,123833555,125666888,128433555,129433544,132000211,133066888,135433544,136833544,139566888,140900222,143733555,144833555,147433533,149100222,151766877,152933555,155700222,157166888,160033544,161100222,164100200,165400222,168100222,168800222,171800222,173000222,175800222,176966877,179933555,180966877,183166888,184900222,187933555,189233544,192000222,192933555,195866877,197400222,197733555,200000222,,,
CM0202,41866866,44766866,45866866,48633533,50000188,53000188,54166866,56600188,57700200,60233522,61433533,64300200,65500200,68433544,69600188,72733522,74133522,76166877,77533533,80500200,82033544,84266855,85400200,88533522,89766888,92400200,93400200,96633533,98100188,100800188,101866866,104700200,105633533,107800200,109066866,111766855,112866866,115766866,118633533,121333522,122400200,125100200,126133522,128500188,129566866,132266877,134200188,136666866,137866866,140833533,142166866,145166877,146233533,149233533,151233533,153500200,154500188,157200188,158400200,161366866,162433544,164800200,165833533,168866866,170166855,173133522,174466855,177633522,178866866,181166855,182200200,184633533,185800188,188866866,190233522,193033533,194100188,197066855,198500200,201100200,,
,41866888,44766888,45866888,48633544,50000222,53000222,54166888,56600222,57700200,60233544,61433544,64300222,65500211,68433555,69600222,72733555,74133555,76166866,77533555,80500200,82033533,84266888,85400222,88533544,89766844,92400211,93400211,96633555,98100222,100800211,101866888,104700211,105633544,107800200,109066888,111766888,112866888,115766877,118633544,121333555,122400222,125100211,126133555,128500211,129566877,132266866,134200222,136666888,137866888,140833544,142166877,145166888,146233533,149233544,151233544,153500222,154500222,157200222,158400222,161366877,162433533,164800222,165833555,168866888,170166888,173133544,174466888,177633555,178866877,181166888,182200211,184633544,185800222,188866877,190233555,193033544,194100222,197066888,198500200,201100211,,
CM0302,40100200,43066855,44066866,47000200,48000211,51100188,52033522,54966866,55633522,58033522,59133522,62533533,63700188,66500188,67766866,70800200,71666855,74066855,75200188,77966866,79066855,82033533,83300200,86333522,87433533,90566866,91866855,94533533,95500188,98766877,100033522,103033522,103833522,106933522,108200188,110533533,111566866,114733522,115900200,118900188,119966855,122833533,124100188,127400200,128366866,131000211,131966855,134366855,135533533,138566866,140600200,143066866,144100188,147533522,148800188,151733522,152900200,155633533,156900200,159066866,159866855,162000188,163366866,166000188,167200200,170100188,171366855,173566855,174766866,177666866,178833544,181833533,183033533,186633533,187833533,190333533,191600188,194700188,195866866,198933544,,
,40100211,43066877,44066888,47000222,48000200,51100222,52033555,54966888,55633555,58033555,59133544,62533555,63700222,66500222,67766888,70800222,71666888,74066877,75200222,77966888,79066888,82033555,83300222,86333555,87433544,90566877,91866888,94533544,95500222,98766888,100033555,103033544,103833555,106933555,108200222,110533555,111566877,114733555,115900222,118900211,119966877,122833544,124100222,127400222,128366877,131000200,131966888,134366888,135533544,138566877,140600211,143066877,144100222,147533555,148800211,151733555,152900222,155633544,156900222,159066877,159866888,162000211,163366877,166000222,167200222,170100211,171366888,173566888,174766888,177666877,178833555,181833555,183033555,186633544,187833555,190333555,191600211,194700211,195866888,198933555,,
CM0402,40400200,43133533,44266866,47366866,48400211,51433522,54166866,56733533,57500188,60033533,61266866,64000188,64933522,67933544,68766855,71500211,72433522,75333533,76600200,79500200,80533533,83033533,84333544,87100200,88033533,91100188,92066866,95300200,96166866,99266855,100233522,103233533,104366866,107633533,108266866,111600200,112700188,115366866,117200211,119300188,120333522,123033522,124733533,127800200,128566855,131233533,132600211,135533555,136533544,139333533,140600200,143500188,144400211,147200188,148566866,151500188,152400200,155200211,156700188,159366855,160400200,163133555,164700200,167400200,168266866,171233533,172433522,175533533,176366866,179400188,180033522,183433555,184100188,187266855,188866855,191900200,192933522,195500211,196933533,199266855,200533555,203000188
,40400211,43133544,44266877,47366877,48400222,51433544,54166877,56733533,57500222,60033555,61266888,64000222,64933555,67933555,68766877,71500200,72433544,75333555,76600222,79500222,80533555,83033555,84333533,87100211,88033555,91100222,92066877,95300211,96166888,99266888,100233555,103233544,104366888,107633555,108266888,111600222,112700222,115366888,117200200,119300222,120333555,123033555,124733555,127800222,128566888,131233555,132600222,135533522,136533533,139333544,140600222,143500222,144400222,147200222,148566877,151500211,152400222,155200200,156700222,159366888,160400222,163133555,164700222,167400211,168266888,171233555,172433555,175533555,176366877,179400222,180033555,183433555,184100222,187266877,188866888,191900211,192933555,195500200,196933555,199266888,200533522,203000222
CM0502,40233522,42733522,43966866,47066855,48133533,51000200,51933533,54900200,56000188,59166877,60133544,63566866,64633522,67666877,69000211,71233533,72300200,75000188,76033533,79200188,80300200,83100200,84333533,87066877,88366866,91100200,92100200,95133533,96300200,99333533,100133522,103233522,104200200,107333533,108600200,111733544,112833522,115933533,116333544,119466866,120566866,123200188,124266866,127600200,128533533,131100188,132066866,135666866,136333522,139166855,140433533,143600200,144533522,147233533,148166866,151333533,152266888,155233522,156300188,159433555,160700188,163633555,165066866,167866855,168833522,171200188,172466877,175500200,176600188,179266855,180733555,183866866,184533544,187266866,188633533,191433522,192466877,195400200,196233533,199166866,,
,40233544,42733555,43966877,47066888,48133555,51000211,51933555,54900222,56000222,59166888,60133533,63566888,64633555,67666866,69000222,71233555,72300222,75000222,76033555,79200222,80300222,83100222,84333544,87066888,88366877,91100222,92100211,95133544,96300211,99333544,100133555,103233555,104200222,107333544,108600222,111733533,112833555,115933544,116333544,119466877,120566888,123200222,124266888,127600222,128533555,131100222,132066877,135666888,136333555,139166888,140433544,143600222,144533544,147233544,148166888,151333544,152266855,155233555,156300222,159433555,160700222,163633522,165066888,167866877,168833555,171200222,172466888,175500211,176600222,179266888,180733522,183866877,184533533,187266877,188633544,191433555,192466866,195400222,196233544,199166888,,
CM0602,40833522,43400200,44766866,47200188,48133522,51500188,52433544,55000211,55933544,58900188,60166866,63133544,64400188,67366855,68433533,71500200,72833533,75300188,76466866,79400188,80600200,83700211,84566866,87233544,88533522,91466866,92566855,95733522,96733533,99766855,100900200,103866877,104866866,107766855,108933522,111300211,112266855,115700200,116666866,119600188,120766866,123733533,124800188,127800200,128800200,131766866,132600188,135600188,136566855,139600200,140500188,143666855,144633533,147500188,148500200,151400188,152500200,155233533,156433533,159533533,160566855,163566866,165200188,168000200,168800188,171433533,172433522,175900200,176800188,179266866,180366866,183566866,184633533,187066855,188100188,190533522,191566866,194500200,195566877,198933522,200000200,203600188
,40833544,43400222,44766877,47200211,48133544,51500222,52433555,55000222,55933544,58900222,60166877,63133555,64400222,67366888,68433555,71500222,72833544,75300211,76466888,79400211,80600211,83700200,84566877,87233544,88533555,91466877,92566877,95733555,96733555,99766888,100900211,103866888,104866866,107766888,108933555,111300200,112266888,115700222,116666888,119600222,120766877,123733544,124800222,127800222,128800222,131766877,132600222,135600211,136566888,139600222,140500211,143666877,144633555,147500211,148500211,151400222,152500222,155233533,156433555,159533544,160566888,163566877,165200222,168000222,168800222,171433555,172433555,175900222,176800222,179266888,180366888,183566888,184633544,187066888,188100222,190533555,191566888,194500222,195566877,198933555,200000222,203600222
CM0702,39800188,42133522,43300200,46066866,47200200,49300211,50166866,53533533,54833533,57333533,58466866,61900211,62966855,65733533,66833533,69933533,70933533,73233544,74300200,77566855,78633533,81766866,82733544,85866866,87100188,90000200,91033522,93833533,94900200,97700188,98766866,101900188,103166855,106000200,106900188,109766855,111466866,114066866,115366866,118533522,119466866,122366866,123400200,126366866,127333555,130200200,130900188,133066866,134266855,137066855,137900200,140733522,141933522,144933533,146433533,149900200,151266877,154100188,155166866,158433533,159400200,162333522,163666877,166066855,167133533,169833522,170933533,173966866,174966855,177266855,178500200,181400211,182533533,185033522,186233533,189266866,190333533,193566855,194833522,197666855,199300188,202233533
,39800222,42133555,43300211,46066888,47200211,49300222,50166888,53533555,54833555,57333544,58466888,61900222,62966888,65733555,66833544,69933555,70933555,73233555,74300222,77566877,78633533,81766877,82733533,85866866,87100222,90000222,91033555,93833555,94900222,97700211,98766888,101900222,103166888,106000211,106900222,109766888,111466888,114066888,115366888,118533555,119466888,122366888,123400222,126366877,127333522,130200211,130900222,133066877,134266877,137066888,137900211,140733555,141933555,144933544,146433555,149900222,151266866,154100222,155166877,158433555,159400222,162333555,163666866,166066888,167133544,169833555,170933544,173966888,174966888,177266888,178500211,181400200,182533555,185033555,186233555,189266888,190333544,193566877,194833555,197666888,199300222,202233533
CM0802,40500188,42900188,44133533,47000200,48033555,50533522,51500200,54966866,56333522,59100200,60133533,63333533,64233533,67000188,67833544,70900188,72233533,74500188,75733533,78900188,80066855,83033522,84133544,87000188,87966866,90833522,92300188,95033522,96000200,99000200,100166866,103133522,104333533,107000188,108100188,111100188,112100200,114500211,115800211,118933522,120066855,123100188,124300200,127033522,128166866,131066866,132100200,135233522,136566855,139066866,140333533,143366866,144300200,147566855,148600200,151266855,152366866,155000200,156100188,159566855,160666866,163133533,164500188,167400200,168466866,171300200,172400188,175133522,176266866,179300222,180266855,183000200,184266866,187566855,188600200,191133533,192200188,195200200,196433522,199466855,200666866,203233522
,40500222,42900222,44133555,47000222,48033555,50533555,51500211,54966888,56333555,59100211,60133555,63333555,64233544,67000222,67833533,70900222,72233544,74500222,75733555,78900222,80066877,83033555,84133555,87000222,87966877,90833555,92300222,95033555,96000222,99000222,100166877,103133544,104333544,107000222,108100211,111100222,112100211,114500200,115800200,118933555,120066888,123100222,124300222,127033555,128166866,131066888,132100211,135233555,136566888,139066877,140333544,143366888,144300222,147566888,148600222,151266888,152366888,155000211,156100222,159566877,160666888,163133544,164500222,167400222,168466877,171300222,172400222,175133544,176266877,179300188,180266877,183000211,184266877,187566888,188600200,191133544,192200211,195200211,196433555,199466877,200666877,203233544
CM0902,40300188,43300200,44866855,47933533,49100188,51800211,52833522,55900200,56766855,59233522,60233533,63033522,63933533,66900211,67900188,70466855,71433533,74100188,75166855,78300200,79466855,81733544,83800211,86200200,87466866,90000222,90833533,93266855,94366855,97366855,99633533,102566866,104166855,106533533,107566877,110033533,111400188,113800200,115366866,118766866,119866855,122833533,123766866,126500211,127566866,130466855,131500188,134833522,135766855,138766877,139766866,142933533,143900200,146700200,147666866,150500211,151566877,154833522,155800200,158533533,159700188,162766866,164066855,167033522,168000200,171033533,171866866,174266866,175300188,178433533,179466877,182066866,183333522,186000200,187033533,189833522,191066855,194233522,195600188,198633522,200433533,203433533
,40300222,43300211,44866888,47933555,49100222,51800200,52833544,55900211,56766877,59233555,60233555,63033555,63933555,66900200,67900222,70466888,71433533,74100222,75166888,78300222,79466877,81733533,83800222,86200211,87466877,90000222,90833544,93266877,94366888,97366888,99633544,102566888,104166888,106533555,107566888,110033544,111400222,113800222,115366888,118766888,119866888,122833544,123766877,126500211,127566877,130466888,131500222,134833555,135766888,138766877,139766888,142933555,143900222,146700222,147666877,150500200,151566877,154833555,155800222,158533544,159700222,162766888,164066888,167033555,168000222,171033544,171866888,174266888,175300211,178433544,179466888,182066888,183333555,186000222,187033555,189833555,191066888,194233555,195600222,198633555,200433555,203433533
CM1002,40200188,42900188,45566855,48033533,48633522,51233522,52500200,55566866,56466866,59333522,60400200,63233533,63933533,66233544,67333533,69766855,70733522,73966855,76100200,79200200,80566855,83233522,84300200,87000200,88000200,91300200,93400200,96000200,97100200,100233522,106833533,109800211,111233522,114133544,115433533,118000200,119066855,122000188,123266866,126133522,127366855,130666866,131966855,134000211,135333522,138100188,139266866,142366866,143633533,146766866,147800188,150633533,152700200,155566855,156566855,159400200,161366866,164233533,165600188,168066866,169366855,171300200,172500200,174600188,176266855,178800200,180133522,182666855,183733522,186700200,187666866,190466866,192466855,195033555,196400200,198633544,199933533,202933533,204333533,206700222,,
,40200222,42900222,45566888,48033555,48633555,51233555,52500222,55566877,56466888,59333555,60400222,63233544,63933555,66233555,67333555,69766877,70733555,73966877,76100211,79200211,80566888,83233555,84300222,87000211,88000222,91300222,93400211,96000222,97100211,100233555,106833555,109800200,111233544,114133555,115433555,118000222,119066888,122000222,123266877,126133555,127366888,130666877,131966888,134000211,135333555,138100222,139266888,142366888,143633555,146766888,147800222,150633544,152700222,155566888,156566888,159400222,161366877,164233555,165600222,168066877,169366888,171300222,172500222,174600222,176266888,178800211,180133555,182666888,183733555,186700211,187666888,190466888,192466888,195033555,196400211,198633533,199933555,202933555,204333555,206700222,,
CM1102,40133522,42533522,43566855,47033522,48366877,50866855,52500188,55333522,56533522,59066855,61000188,63600200,64333522,67066866,68100211,71133533,72333522,74933533,76933533,79233533,80300188,82933522,84333533,87100188,88166855,90700200,92433522,95233522,96400211,99333522,100833555,103066855,104200200,107033522,108400200,111166866,112533533,115000200,116766866,119000200,120166855,122933533,124933533,127500211,128033533,130900200,132133533,135066866,136133533,139066855,141033533,143566866,144533533,147133533,148500200,151000200,152000200,155000200,156233533,158800188,160166866,162800188,163533533,166000188,167733533,170933533,172333555,175033533,175866855,178600188,180300200,183200188,184033522,187033522,188400200,191066855,192366855,195033533,196266866,199233522,200433522,203066866
,40133555,42533555,43566888,47033555,48366888,50866888,52500222,55333555,56533555,59066888,61000222,63600211,64333544,67066888,68100200,71133555,72333555,74933555,76933544,79233555,80300222,82933555,84333555,87100222,88166888,90700211,92433555,95233555,96400200,99333555,100833555,103066888,104200222,107033544,108400222,111166888,112533544,115000211,116766877,119000211,120166888,122933544,124933544,127500211,128033544,130900211,132133555,135066888,136133555,139066888,141033544,143566866,144533544,147133555,148500211,151000222,152000211,155000222,156233555,158800211,160166888,162800222,163533544,166000222,167733555,170933555,172333522,175033555,175866888,178600222,180300211,183200222,184033544,187033555,188400222,191066877,192366888,195033555,196266888,199233555,200433555,203066877
CM1202,39333522,41933522,43800211,47700222,48666855,51866855,53033533,55866877,56933522,59833544,60733533,63433533,64200200,66833522,67933522,70266877,71600200,74200188,75900188,78700188,80366855,83300188,84366866,87266855,88133522,91066866,92566866,95066866,96533522,99166866,100133533,103066866,104166866,106666866,108100200,110866855,112166855,114900200,116266866,119066866,120266855,123066855,124033533,126833533,127866855,130900211,132166866,134966877,136100211,138700200,140133533,142833522,144033533,146600200,148033522,150866855,152100188,154866866,156133544,158966866,160100200,162766866,164166855,166666877,167866877,170366855,171733533,174400200,175733522,178300200,179700188,182266877,184000200,186900200,188266877,190933522,192466855,194866855,196166855,199166855,200466855,203400200
,39333555,41933555,43800222,47700177,48666888,51866888,53033555,55866866,56933544,59833555,60733533,63433555,64200211,66833555,67933555,70266877,71600222,74200211,75900222,78700222,80366888,83300222,84366888,87266888,88133555,91066888,92566877,95066888,96533555,99166888,100133544,103066877,104166888,106666877,108100222,110866888,112166888,114900222,116266888,119066866,120266888,123066888,124033544,126833555,127866888,130900222,132166877,134966866,136100211,138700222,140133544,142833555,144033533,146600211,148033555,150866888,152100222,154866888,156133555,158966888,160100222,162766877,164166877,166666866,167866866,170366888,171733555,174400211,175733555,178300211,179700222,182266866,184000211,186900211,188266866,190933555,192466888,194866855,196166888,199166888,200466877,203400222
