CM0103,38766855,40833522,42133533,45066855,46633522,49233522,50566866,53366866,54733522,56900200,59533533,62200188,63733522,66500200,68000222,70400200,72333522,74866866,75500200,77866855,79033522,81666855,82666877,85366855,86833544,88966855,90900200,93300188,95633533,98133522,99500188,102033533,104633533,107433533,108466855,110266866,111133533,114000188,115500188,117700188,119266888,122200200,123900188,126000188,127366855,130033522,131733522,134033544,135433522,138000200,139833533,142033555,143800211,146266877,147966866,150500200,152266855,154433533,155900200,158300188,159266855,162000188,163500188,165666855,167200188,170000188,171666855,173900188,175666866,178166877,179733533,182000200,183500188,186033555,188133522,190800200,192133533,194800200,196600200,199133522,,,,
CM0203,39833544,42633555,44066888,46833544,48166888,51000222,51966877,54600211,54933555,57566866,59500211,62300222,63666877,66366888,68200222,70900222,72366888,74833555,76400188,79033533,80133555,82666888,84133544,86833544,88333555,90833544,93200222,95033555,97066888,99000222,100466888,102600222,104000222,106500222,107900211,110033544,111900222,113833555,115433555,118000211,119533544,122000222,123366866,125933555,127600222,129800222,131233555,133700222,135033544,138000222,139233533,141566888,143200211,145733555,146500222,149233555,150566888,153000211,154200222,156533555,157666877,160166888,161433555,164066855,168466866,170600222,171966888,174000222,175366877,177400211,178800188,181133555,182400222,184733544,185900222,188500222,189133544,191033555,192533555,194666888,195500211,197800211,199000211,201166888
CM0303,43366866,45333555,45433555,47300222,49233544,51100222,52233544,54533555,55566877,58500200,59666888,62666866,63666888,66133544,68033555,70966877,72166877,74633544,76333544,78533555,79400211,82100222,83133522,85900222,87533555,90366866,91566877,94000222,94766866,96866888,97533544,99633555,100466888,102566877,103466888,105900222,106966888,109666888,111600222,114533555,116133522,118266866,119566888,122266877,122933544,125666855,127033555,129666877,130733555,133733555,135066877,137333555,138333555,140666877,141500222,144000222,144966888,147166888,148300211,151066877,152333544,154733555,155733555,158400222,159833555,162600222,163666888,166200222,168000200,170966888,171400211,174033555,175100222,177333533,178233555,181200222,182266888,184400222,185666888,187700222,188900222,191566844,192400222,195000222
CM0403,39233544,42233555,43566888,46433544,47433555,50233544,51366888,54066877,55366888,58033555,60000200,62800211,63833522,66233555,67633544,70600222,71700200,74400222,75900200,78300222,79866888,82133555,83700222,86666877,87533555,89933544,91300222,94100222,96133544,98933544,100100222,103033555,104266877,107033555,108133555,110933544,112466888,115333555,116433544,119133555,120200222,122966888,123966888,126800222,128033555,130966866,131766877,134766877,136100222,138333555,139766888,142666877,143933555,146766877,148666866,151300211,152333555,155133555,156166877,158900211,160133544,162633544,163933555,166433544,167666877,169666888,171233544,173966888,175200222,177500222,179700211,182033555,182733544,185066877,187000222,190000222,190966877,193233544,195333544,198533544,199000200,202000222,,
CM0503,40300200,42833544,43833555,46666888,47533555,50233555,52000222,54800188,56000211,58666888,64100222,66600222,67733544,70533555,71833544,74433555,75566866,78333555,79533555,82466888,83500211,86266877,87666866,90666888,91800222,94433544,95500222,98266877,99466888,102466888,103766877,106233544,107433544,110400222,112100200,115400222,116533555,119233544,120100222,122800222,124166888,127166877,128600222,131033533,132033544,134900222,135900222,138133555,139233555,142166888,143100222,145633544,146966877,149700222,152033544,155000177,156033555,158533555,159266888,162100222,163466877,166633555,167100222,169966888,171700222,174700222,176000222,179000211,180000222,183000222,183833544,186400211,187800222,191000222,192166888,194666877,195333533,198200211,199066888,201466888,,,,
CM0603,38066888,41033544,43033555,45800222,47100211,49533555,50600222,53366866,54766888,57366877,58866888,61300211,62866888,65333522,66800222,69300222,70733555,73233555,74766877,77200222,78800200,81533544,83066866,85933555,87100222,89900211,91200222,93933555,95100222,97833555,99033555,101366888,102366888,104866888,106233555,109200222,110366888,113266888,114600222,117366888,118800222,120933544,122066888,124300222,125866888,128066877,129600222,132133544,133233555,136500222,137900211,140333555,141766888,144600211,146500211,149033555,150466888,153100211,154166888,156333544,157733555,160200222,162066888,164333544,165766888,168633544,169833544,172400222,174133555,176666877,178133555,181066877,182166866,184633533,186466888,189033544,190300211,192566866,193533522,196300222,197633544,200300211,,
CM0703,40066877,43033555,44100211,47033544,48800222,51533555,52700222,55166888,55966888,58966888,60066877,63066888,64166877,66566888,67400211,70233544,71266888,73866877,75133555,78133555,79266888,81566888,82233555,84866866,85900211,88833544,89766888,92366877,93266877,95866855,96566866,99200222,99833555,102800211,103800222,106800222,108200222,110566888,111266888,114233544,115133533,117833544,118700222,121166888,122466877,124833555,125666877,128133533,128666877,131533544,132433555,135333533,137133555,139666888,140600177,143600211,144466888,147266888,148133555,151100211,151633555,153633555,154766888,157633544,159700211,161866888,162300222,165133544,165700222,168166888,168766888,171366877,172333555,175333555,176300211,179200211,180233544,183233555,183733544,186100222,186666877,189366888,190000200,193000200
CM0803,40133555,42900222,43933555,46766877,47733555,50166888,51333555,53566888,54500222,56966888,57900211,60566877,61500222,63433555,64933555,67000222,67766888,70100200,70833544,73233555,74300222,76633555,77900211,80233544,81300222,83166888,84533555,86766877,87833555,90300211,91900211,94533544,95566877,97833555,98933555,101566888,102466888,104466888,104966888,107100200,108133555,110333544,111000211,113333555,114133555,116266844,117000211,119033555,119700222,121966888,122900222,124966888,125966888,127966888,128466877,130200211,131233544,133566888,134533544,137000211,138100222,140233544,141366888,143666888,144200222,146533533,147466877,149733555,150500222,153066888,156566888,158566888,159200211,161200222,161966888,163966888,164766888,166766888,167800222,169866888,170633555,173133544,174133533,176533555
CM0903,39900222,42900222,44800222,47433555,47933555,50866888,52200211,55166888,56033555,59000200,60133533,63300222,64166877,66733555,67500200,70500222,71366888,74366888,75966888,78900222,79566866,82200222,83566888,86333555,86900222,89833555,90700211,93700222,95466877,98466888,98966888,101966888,103366877,105900188,107633544,110633555,111366888,114166866,114833555,117833555,119200211,122033555,124233555,126933544,127600222,130433533,131466888,134233555,136100200,138600222,139533544,142500222,143633555,146600222,147433555,150433533,151666888,154666877,154900222,157866888,160900222,163766877,164066888,167033555,168500222,171100222,171800222,174800222,176133533,179033544,179900211,182900211,184033533,186633555,186733555,189700222,191766877,194766888,195633544,198600211,199766888,202500222,,
CM1003,44700222,47400222,48933555,51500200,52500211,55233555,56433555,59433555,60766888,63200222,64833555,67433544,68200222,71200222,72566888,75433555,76433555,79233555,80300222,83300222,84933555,87700222,89300211,91666888,93033555,95300211,96533555,99100200,100133555,103133555,105133555,108066888,109666888,112300200,113133555,116133555,117400222,119833555,120933544,123833555,124666877,127666888,128966888,131800222,133300222,136300222,137933555,140500222,141700211,144633544,145900222,148566888,149833555,152566888,153466877,156166888,157166888,160066877,161133544,164000211,164733555,167700222,168666877,171533544,172700222,175500222,176833511,179433555,180666888,183633555,185233544,187666877,188666888,191633544,192666888,195433555,196433555,199333544,200566888,202600211,203000211,206000222,,
